InternetService_Fiber optic,PaymentMethod_Electronic check,MonthlyCharges,PaperlessBilling,SeniorCitizen,PaymentMethod_Credit card (automatic),Partner,Dependents,TechSupport_Yes,OnlineSecurity_Yes,Contract_One year,TotalCharges,InternetService_No,Contract_Two year,tenure,Churn
0,0,74.3,1,0,1,0,0,0,1,1,4698.05,0,0,62,0
0,1,54.3,1,0,0,0,0,1,0,0,654.5,0,0,12,0
0,0,74.85,0,1,0,0,0,1,0,1,3268.05,0,0,44,0
1,0,79.95,1,0,0,1,1,1,0,0,4362.05,0,1,54,0
0,0,20.05,0,0,0,0,0,0,0,0,1386.9,1,1,68,0
0,0,19.4,0,0,0,0,0,0,0,0,415.4,1,0,20,0
0,0,54.9,0,0,0,1,1,0,0,1,2614.1,0,0,50,0
0,0,24.45,1,0,1,0,0,0,0,0,1513.6,1,1,58,0
1,0,89.65,1,0,0,1,1,0,0,0,3161.6,0,0,35,0
0,1,45.4,1,0,0,0,0,0,0,0,80.95,0,0,2,0
0,0,75.7,0,0,0,1,1,1,1,0,4676.7,0,1,63,0
1,0,110.65,1,0,1,1,0,0,1,1,6526.65,0,0,58,0
0,0,20.55,1,0,0,1,1,0,0,1,583.3,1,0,27,0
1,0,115.15,1,0,1,1,0,1,1,0,8078.1,0,1,71,0
0,0,58.55,0,0,1,0,0,0,0,1,3503.5,0,0,63,0
1,0,93.25,1,0,0,1,0,0,0,0,6669.45,0,0,71,0
1,1,113.2,1,1,0,0,0,0,1,0,4689.5,0,0,41,1
1,1,90.5,1,1,0,0,0,0,0,0,1201.15,0,0,13,1
1,1,79.0,0,0,0,0,0,0,0,0,143.65,0,0,2,1
0,0,19.35,1,0,0,1,1,0,0,0,1292.65,1,1,68,0
0,0,48.75,1,0,0,1,1,0,1,0,48.75,0,0,1,0
1,1,109.05,1,1,0,0,0,1,1,0,7108.2,0,1,65,0
0,0,25.0,1,1,0,1,0,0,0,0,1802.55,1,1,72,0
0,0,54.9,1,0,1,0,0,1,0,0,1505.15,0,0,28,0
0,0,24.75,0,0,1,1,1,0,0,0,1859.1,1,1,72,0
1,1,91.15,1,0,0,0,0,0,1,0,168.5,0,0,2,0
0,0,20.15,0,0,0,0,1,0,0,1,390.85,1,0,18,1
1,1,104.35,1,1,0,1,0,0,0,1,6339.45,0,0,60,0
0,1,66.05,1,1,0,0,0,1,0,0,1652.4,0,0,26,0
1,1,71.65,1,0,0,0,1,0,0,0,71.65,0,0,1,1
0,0,20.35,0,0,0,0,0,0,0,0,77.5,1,0,4,1
0,0,92.2,1,0,1,1,1,1,1,0,6392.85,0,1,68,0
1,0,84.25,1,0,1,0,0,1,0,0,3264.5,0,0,38,1
1,0,105.2,1,1,0,1,0,0,1,1,4599.15,0,0,42,0
0,0,19.6,1,0,0,1,0,0,0,0,1134.25,1,1,57,0
0,1,30.4,0,0,0,1,0,0,0,0,1621.35,0,0,54,0
1,0,78.1,0,0,0,0,0,0,0,0,947.3,0,0,12,1
0,0,61.5,1,0,0,1,0,0,1,1,2722.2,0,0,44,0
0,0,69.4,1,0,0,1,1,0,1,0,3058.3,0,0,42,0
0,0,24.75,0,0,0,1,1,0,0,0,1769.6,1,1,72,0
0,0,91.05,0,0,0,1,1,1,1,0,6293.75,0,1,71,0
1,0,89.65,0,0,0,1,0,0,0,0,1761.05,0,0,19,1
0,0,73.65,1,0,1,1,0,1,0,0,1642.75,0,0,23,0
0,0,19.4,0,0,1,0,0,0,0,0,578.5,1,1,30,0
0,0,26.2,0,0,0,0,0,0,0,1,954.9,1,0,35,0
1,1,98.7,1,0,0,0,0,0,1,0,973.25,0,0,10,1
0,0,43.85,1,0,0,0,0,0,0,0,43.85,0,0,1,0
1,0,69.7,1,0,0,0,0,0,0,0,1490.4,0,0,22,0
0,0,38.55,0,0,0,1,1,0,1,0,280.0,0,1,7,0
0,0,53.1,1,0,0,0,0,1,1,0,1901.25,0,1,36,0
0,0,20.65,0,0,0,1,1,0,0,0,716.4,1,0,34,0
0,0,64.45,0,0,1,1,1,0,1,0,4720.0,0,1,72,0
0,0,25.1,0,0,1,1,1,0,0,0,930.95,1,1,36,0
1,1,76.35,0,0,0,0,0,0,0,0,76.35,0,0,1,1
1,1,79.15,1,0,0,0,0,0,0,0,1676.95,0,0,23,1
1,1,85.0,1,1,0,1,0,0,0,0,2642.05,0,0,32,1
1,0,95.15,1,0,1,1,1,1,1,1,6770.85,0,0,71,0
1,0,79.35,1,1,0,0,0,0,0,0,1835.3,0,0,23,0
1,0,96.65,1,0,0,1,0,0,0,1,1588.25,0,0,17,0
0,1,75.5,1,0,0,0,0,1,0,0,75.5,0,0,1,0
0,0,19.7,0,0,0,1,1,0,0,0,258.35,1,1,12,0
0,0,20.5,0,0,1,1,0,0,0,0,1502.25,1,1,72,0
0,0,19.2,0,0,0,0,0,0,0,0,19.2,1,0,1,0
1,0,98.35,0,1,0,1,0,0,0,0,6929.4,0,1,72,0
1,0,74.35,0,0,0,1,1,0,0,0,4453.3,0,0,60,0
0,0,51.35,0,0,1,1,1,1,0,0,3244.4,0,1,61,0
0,0,45.65,0,0,0,1,0,0,0,0,323.45,0,0,6,0
1,1,85.3,0,1,0,1,0,0,0,0,2661.1,0,0,32,1
1,0,86.55,1,0,1,0,1,0,0,0,2697.4,0,0,31,1
1,0,73.85,1,0,1,0,0,0,0,0,1424.5,0,0,19,1
0,0,20.3,0,0,0,1,1,0,0,0,1401.15,1,1,72,0
0,1,54.2,1,0,0,0,0,0,0,0,1739.6,0,0,32,0
1,1,90.65,1,0,0,1,0,0,0,0,5931.0,0,0,65,0
0,0,50.9,1,0,0,1,1,0,1,0,2333.85,0,0,45,0
0,1,25.05,0,0,0,0,0,0,0,1,949.85,1,0,42,0
1,1,74.85,1,0,0,0,0,0,0,0,572.45,0,0,8,0
0,0,20.5,0,0,0,0,1,0,0,0,696.8,1,1,32,0
0,0,63.55,1,1,0,1,0,1,1,0,1381.8,0,0,22,0
0,1,44.85,1,1,0,1,0,0,0,0,2572.95,0,0,57,1
0,1,47.95,0,0,0,0,0,0,1,0,47.95,0,0,1,0
0,1,45.1,0,1,0,0,0,0,0,0,45.1,0,0,1,1
0,1,45.0,1,0,0,1,0,0,0,0,45.0,0,0,1,0
1,1,96.0,1,0,0,0,0,1,0,0,2122.45,0,0,24,1
0,0,20.05,0,0,0,0,0,0,0,0,20.05,1,0,1,1
1,1,90.05,1,1,0,0,0,0,0,0,4931.8,0,0,54,0
0,0,25.3,1,0,1,0,0,0,0,0,116.95,1,1,4,0
1,0,108.65,0,0,0,1,1,1,1,0,6937.95,0,1,65,1
0,1,24.3,0,0,0,1,0,0,0,1,1261.7,1,0,56,0
0,1,75.95,1,0,0,0,0,0,1,0,3273.8,0,0,45,0
0,0,19.7,0,0,1,1,1,0,0,0,1415.85,1,1,71,0
0,0,66.4,0,0,1,1,0,0,1,1,3958.2,0,0,59,0
0,0,35.75,1,0,0,0,0,0,0,1,2492.25,0,0,69,0
0,0,18.8,0,0,0,0,0,0,0,1,279.2,1,0,19,0
0,0,19.4,0,0,1,1,1,0,0,0,1083.0,1,1,55,0
0,0,19.3,0,0,0,0,0,0,0,1,755.5,1,0,38,0
0,1,45.55,1,0,0,0,0,0,0,0,402.6,0,0,10,1
0,0,67.45,1,1,1,1,0,0,1,0,3252.0,0,0,47,0
0,1,35.1,1,0,0,1,0,0,0,0,68.75,0,0,2,1
0,0,46.2,0,0,1,0,0,0,0,0,46.2,0,0,1,1
0,1,45.15,0,0,0,0,0,0,0,0,45.15,0,0,1,1
0,1,43.3,1,1,0,0,0,0,0,0,43.3,0,0,1,1
0,0,20.1,1,0,0,1,1,0,0,0,936.85,1,1,46,0
0,0,57.15,1,1,1,0,0,0,1,0,2250.65,0,0,38,1
0,0,58.9,0,0,1,1,0,1,1,0,3857.1,0,1,65,0
1,1,73.2,1,0,0,1,0,0,1,0,1441.1,0,0,19,1
1,1,85.35,1,0,0,0,0,0,0,0,4338.6,0,0,52,1
0,0,19.45,0,0,0,1,1,0,0,0,1378.45,1,1,71,0
0,0,45.95,0,0,0,0,0,0,0,0,45.95,0,0,1,1
0,1,50.5,1,1,0,0,0,1,0,0,2566.3,0,0,52,0
0,0,25.1,0,0,0,1,0,0,0,1,171.0,1,0,6,0
0,0,60.7,0,1,0,1,0,0,0,1,1597.4,0,0,26,0
1,1,99.0,1,1,0,0,0,0,0,1,4744.35,0,0,48,0
1,0,104.4,1,0,0,1,1,1,1,1,6721.6,0,0,64,0
1,1,83.75,0,0,0,0,0,0,0,0,247.25,0,0,3,1
0,0,44.05,1,0,0,0,0,0,0,0,44.05,0,0,1,0
0,0,24.1,0,0,1,1,1,0,0,0,1734.65,1,1,72,0
0,0,45.55,1,0,0,0,0,0,0,0,45.55,0,0,1,0
1,1,93.8,1,0,0,1,1,0,1,0,4539.35,0,0,51,0
0,0,19.7,0,0,0,1,1,0,0,0,804.25,1,1,41,0
0,0,70.65,1,0,1,1,1,0,1,0,5011.15,0,1,72,0
0,0,86.45,0,0,1,1,0,1,1,0,3574.5,0,1,43,0
1,0,114.1,1,0,1,1,0,1,1,0,8086.4,0,1,72,0
1,0,95.2,1,0,1,1,0,0,0,1,4563.0,0,0,47,0
0,0,88.55,0,0,1,0,0,1,1,0,6362.35,0,1,72,0
0,0,20.75,1,0,1,0,0,0,0,0,67.1,1,0,3,0
1,1,70.05,1,0,0,0,0,0,0,0,70.05,0,0,1,1
1,1,86.0,1,0,0,0,0,0,0,0,165.45,0,0,2,1
0,0,44.65,1,0,0,0,0,0,1,0,1156.55,0,0,26,0
0,0,60.2,1,0,0,1,1,0,1,0,1834.15,0,0,29,0
1,0,100.5,1,1,0,1,0,1,1,0,3653.35,0,0,35,1
0,0,55.45,0,0,0,0,0,0,1,1,1477.65,0,0,27,0
0,0,70.3,1,0,1,1,1,1,1,0,1706.45,0,0,24,0
0,0,60.4,1,0,0,1,1,1,1,0,3953.7,0,1,67,0
1,1,72.65,0,0,0,0,0,0,0,0,1194.3,0,0,16,1
0,0,55.8,0,0,0,0,0,0,0,1,1327.85,0,0,23,0
0,0,31.1,1,0,0,0,0,0,0,0,419.7,0,0,14,0
0,1,21.0,1,0,0,1,1,0,0,0,21.0,1,0,1,1
0,0,45.1,0,1,0,0,0,0,0,0,45.1,0,0,1,1
0,0,50.95,1,1,1,0,0,0,0,0,207.35,0,0,4,0
0,1,69.1,1,0,0,0,1,0,1,0,1083.7,0,0,16,0
0,1,43.95,1,0,0,1,0,0,0,0,2007.85,0,0,46,0
0,0,86.5,1,0,0,0,1,1,1,0,5882.75,0,1,68,0
0,1,69.95,0,0,0,0,0,1,1,0,2657.55,0,0,38,0
0,0,50.4,1,1,0,1,0,0,0,0,1527.5,0,0,30,1
1,1,78.95,0,1,0,0,0,0,0,0,378.4,0,0,5,1
1,0,90.95,1,0,1,0,0,0,0,0,1612.2,0,0,17,0
0,0,19.9,0,0,0,1,1,0,0,0,76.65,1,1,4,0
0,1,20.15,0,0,0,0,0,0,0,1,260.7,1,0,12,0
0,0,90.6,1,0,1,1,1,1,1,0,6441.85,0,1,72,0
1,1,92.0,1,0,0,0,0,0,0,0,266.8,0,0,3,0
1,1,94.45,1,0,0,0,0,1,0,0,5124.6,0,0,56,1
0,0,24.85,1,0,0,0,0,0,0,1,962.25,1,0,41,0
0,0,36.0,0,0,1,0,0,1,0,1,1382.9,0,0,40,0
0,1,78.5,1,0,0,0,0,1,1,0,571.05,0,0,7,0
0,0,19.95,0,0,1,0,0,0,0,0,1399.35,1,1,69,0
0,0,20.65,0,0,0,1,1,0,0,1,150.0,1,0,7,0
0,1,30.5,1,0,0,1,1,0,0,0,167.2,0,0,5,0
1,0,106.1,0,0,1,1,1,1,1,0,7657.4,0,1,72,0
0,0,20.5,1,0,0,1,1,0,0,1,865.05,1,0,44,0
1,1,95.5,1,0,0,0,0,0,0,1,6153.85,0,0,65,0
0,1,64.6,0,0,0,0,0,1,0,0,174.2,0,0,3,0
0,0,51.1,1,0,1,0,0,1,0,0,1269.6,0,0,24,0
1,0,84.8,1,0,0,0,0,0,0,0,3862.55,0,0,44,1
0,0,89.1,0,1,1,1,0,1,1,0,6352.4,0,1,72,0
0,1,54.95,0,0,0,0,0,1,1,0,1348.5,0,0,24,0
0,0,50.9,0,0,0,0,0,0,0,0,50.9,0,0,1,1
0,0,20.45,1,0,0,1,0,0,0,0,471.55,1,0,22,0
0,0,85.95,1,0,1,1,1,1,0,0,5931.75,0,1,70,0
0,1,60.35,0,0,0,1,1,0,0,0,1404.65,0,0,25,0
0,0,19.8,0,0,0,1,1,0,0,0,726.1,1,1,37,0
1,0,85.35,0,1,0,1,1,0,0,0,1961.6,0,0,22,0
0,0,72.1,1,0,0,1,1,1,0,0,4194.85,0,1,59,0
1,1,99.8,1,0,0,1,1,0,0,0,4872.45,0,0,49,1
1,0,107.35,1,0,0,1,1,1,0,0,5118.95,0,0,47,1
0,0,19.55,1,0,0,1,1,0,0,0,658.95,1,0,31,1
1,1,81.05,1,0,0,1,1,0,0,0,81.05,0,0,1,0
0,1,20.5,1,0,0,0,0,0,0,0,76.95,1,0,3,0
1,0,111.8,1,0,0,1,0,1,0,1,5809.75,0,0,53,0
0,0,20.2,0,0,0,0,0,0,0,0,20.2,1,0,1,0
0,0,19.7,1,0,0,0,0,0,0,1,415.9,1,0,20,0
1,1,79.1,1,0,0,0,0,0,1,0,246.5,0,0,3,1
0,0,19.85,1,0,0,0,0,0,0,1,996.95,1,0,51,0
0,0,60.5,1,0,0,1,0,1,1,1,3145.15,0,0,51,0
0,0,19.55,0,0,0,1,1,0,0,0,265.3,1,1,13,0
0,0,20.9,0,0,0,0,0,0,0,0,20.9,1,0,1,0
0,0,21.05,1,0,0,0,1,0,0,0,21.05,1,0,1,0
0,1,71.5,0,0,0,0,0,1,1,1,4576.3,0,0,63,0
0,0,54.65,0,0,0,0,0,0,0,0,189.1,0,0,3,0
0,0,19.2,0,0,1,0,0,0,0,0,908.15,1,1,46,0
0,0,49.8,1,0,1,0,0,0,0,0,49.8,0,0,1,0
0,0,25.5,0,0,0,0,1,0,0,0,215.2,0,0,8,1
0,0,20.5,0,0,0,1,1,0,0,0,1500.95,1,1,71,0
1,0,90.4,1,0,1,1,1,0,0,0,5099.15,0,0,55,0
1,0,90.25,1,0,0,0,0,1,0,1,6385.95,0,0,70,0
1,1,80.75,0,0,0,0,0,0,0,0,159.45,0,0,2,1
1,0,104.6,0,0,0,1,1,1,1,0,6885.75,0,1,67,0
1,0,91.85,1,0,0,1,0,0,0,0,5940.85,0,0,65,1
0,0,50.2,0,0,1,1,0,0,0,0,668.85,0,0,14,0
1,0,95.5,1,0,0,1,1,1,0,0,1916.2,0,0,20,0
1,1,75.35,1,0,0,0,1,0,0,0,75.35,0,0,1,1
1,1,75.45,1,0,0,0,0,0,0,0,75.45,0,0,1,1
1,0,95.4,1,0,0,1,1,0,0,0,4613.95,0,0,49,0
1,0,101.3,1,0,0,0,0,0,1,0,7261.25,0,1,72,0
0,1,53.1,0,0,0,1,0,0,1,0,2459.8,0,0,46,0
1,0,84.85,1,0,0,0,0,0,0,0,2048.8,0,0,24,0
0,1,34.25,0,0,0,1,1,1,0,0,163.55,0,0,5,0
1,0,88.6,0,0,1,1,1,1,0,0,2888.7,0,0,33,0
0,0,60.15,1,0,0,0,0,0,1,1,2421.6,0,0,42,0
1,0,99.95,1,0,1,0,0,0,1,1,2292.75,0,0,23,0
1,0,70.7,0,0,0,0,0,0,0,0,553.4,0,0,8,0
0,0,54.8,1,0,0,0,0,0,1,1,3465.7,0,0,66,0
0,0,49.55,1,0,0,0,0,0,1,0,1210.4,0,0,24,1
0,0,54.8,0,1,1,0,0,0,0,0,1291.3,0,0,24,0
0,0,78.6,1,0,1,0,0,1,1,1,5356.45,0,0,69,1
1,0,100.3,1,0,0,0,0,0,0,1,5200.8,0,0,53,0
0,1,53.6,0,0,0,0,0,0,1,0,3237.05,0,1,60,0
1,1,81.1,1,0,0,1,0,0,0,0,576.65,0,0,7,1
0,0,19.35,1,0,1,0,0,0,0,1,433.75,1,0,20,0
1,1,85.6,0,0,0,1,1,0,0,0,1868.4,0,0,23,0
0,1,80.8,1,0,0,1,1,1,1,0,5728.55,0,1,72,0
1,1,74.95,1,0,0,1,0,0,0,0,825.7,0,0,11,1
0,0,19.6,0,0,0,0,0,0,0,0,390.4,1,1,21,0
1,1,93.55,1,1,0,0,0,0,0,0,93.55,0,0,1,1
1,1,90.7,1,1,0,0,0,0,0,0,2845.15,0,0,31,0
0,0,69.75,0,0,0,0,0,1,0,0,3894.4,0,1,57,0
0,0,20.0,1,0,0,1,1,0,0,0,886.4,1,1,45,0
1,1,95.25,1,0,0,0,0,0,0,0,1021.55,0,0,10,0
1,0,102.1,1,0,1,1,0,1,0,0,5885.4,0,0,58,1
0,0,19.95,0,0,0,0,1,0,0,0,268.4,1,0,14,0
0,0,80.85,0,0,0,1,0,1,1,1,2204.35,0,0,27,0
1,0,90.9,1,0,0,1,1,0,0,0,1259.0,0,0,14,1
0,0,29.2,0,0,0,1,1,0,0,0,309.1,0,0,12,1
1,0,93.3,1,0,0,1,1,1,0,0,6398.05,0,1,69,0
1,0,89.15,1,0,0,1,1,0,0,0,2257.75,0,0,25,1
1,1,108.85,1,1,0,1,0,0,1,1,6287.25,0,0,58,1
0,0,46.35,1,0,1,1,1,1,1,0,1662.05,0,1,35,0
1,1,84.75,1,1,0,0,0,0,0,0,1350.15,0,0,16,1
0,0,78.75,0,0,1,1,1,0,0,1,3600.65,0,0,45,0
1,1,83.55,1,0,0,0,0,0,0,0,1329.15,0,0,17,0
0,1,45.7,1,0,0,1,1,0,0,0,45.7,0,0,1,1
0,0,19.6,0,0,0,0,0,0,0,1,422.5,1,0,22,0
1,1,69.95,1,1,0,0,0,0,0,0,69.95,0,0,1,1
0,0,67.85,0,0,0,1,1,1,1,0,4627.65,0,1,67,0
1,0,105.65,1,0,0,1,1,1,0,0,6717.9,0,1,67,0
0,1,44.6,0,0,0,1,0,0,0,0,97.1,0,0,2,1
1,1,74.95,1,0,0,0,0,0,0,0,1710.45,0,0,23,1
1,0,75.5,0,1,1,0,0,0,0,0,637.4,0,0,9,0
0,0,20.15,0,0,0,0,0,0,0,0,117.95,1,0,5,0
0,0,45.2,0,0,1,0,0,1,1,0,2460.55,0,1,54,0
1,1,95.25,1,0,0,0,0,0,0,0,5464.65,0,1,57,1
1,0,89.85,1,0,0,0,0,0,0,0,2165.05,0,0,24,1
1,0,100.45,0,0,0,1,1,0,0,1,4941.8,0,0,49,1
0,1,47.15,0,0,0,0,0,0,0,0,223.15,0,0,5,1
1,1,80.2,1,0,0,0,0,0,0,0,181.1,0,0,2,1
1,0,87.1,1,0,0,0,1,1,0,0,341.45,0,0,4,1
0,0,79.25,1,0,0,1,1,1,1,0,5731.85,0,1,70,0
1,0,75.9,1,0,0,0,0,0,0,0,357.75,0,0,5,1
0,1,85.7,0,0,0,1,1,1,1,0,4616.1,0,0,53,0
1,1,98.75,1,0,0,1,0,0,1,0,4533.7,0,0,47,1
0,0,20.1,0,0,1,0,1,0,0,1,589.25,1,0,31,0
0,0,61.8,0,0,0,1,1,1,0,0,750.1,0,0,13,0
0,0,49.9,0,0,0,1,1,0,0,0,1410.25,0,0,28,0
1,1,86.45,0,0,0,0,0,0,0,0,830.85,0,0,10,1
0,0,20.4,0,0,0,1,0,0,0,0,743.5,1,1,38,0
0,0,45.3,1,0,0,0,0,0,0,0,45.3,0,0,1,1
1,1,104.1,0,0,0,1,0,0,0,1,7040.85,0,0,67,1
0,0,75.4,1,0,0,1,0,0,1,1,3865.45,0,0,52,0
1,0,108.15,0,0,0,1,1,1,1,0,6825.65,0,1,62,0
1,1,86.25,1,0,0,0,0,0,0,0,1340.1,0,0,16,0
1,1,81.0,1,1,0,1,0,0,0,0,371.65,0,0,5,1
1,1,95.7,0,0,0,0,0,0,0,1,1184.0,0,0,12,0
1,0,116.85,1,0,0,1,1,1,1,0,8477.7,0,1,72,0
1,0,105.75,0,1,0,0,0,1,0,1,7382.85,0,0,71,0
0,0,20.15,0,0,0,1,0,0,0,1,456.85,1,0,24,0
0,0,19.6,0,0,0,0,0,0,0,0,331.6,1,1,15,0
1,0,90.6,1,0,1,1,0,0,1,1,6056.15,0,0,67,1
0,0,60.95,0,0,0,0,1,0,1,0,134.6,0,0,2,0
0,0,25.05,0,0,0,1,1,0,0,0,125.5,0,0,5,0
1,1,88.15,0,0,0,1,0,0,0,0,1390.6,0,0,15,1
0,0,20.2,1,0,0,0,0,0,0,0,20.2,1,0,1,1
0,0,60.3,1,0,0,1,1,0,1,1,2511.3,0,0,41,0
0,1,63.95,1,0,0,0,1,0,1,0,2737.05,0,0,43,0
1,1,74.3,0,1,0,1,0,0,0,0,74.3,0,0,1,0
1,0,70.6,1,1,0,0,0,0,0,0,70.6,0,0,1,0
1,1,90.8,1,0,0,1,1,0,0,0,2361.8,0,0,26,1
1,1,79.35,1,0,0,0,0,0,0,0,1730.35,0,0,22,1
0,0,90.55,0,0,0,1,0,1,1,0,6404.0,0,1,71,0
0,0,19.45,0,0,0,0,0,0,0,0,165.35,1,1,7,0
0,0,64.45,0,1,0,0,0,1,0,0,1867.6,0,0,28,0
1,1,69.65,0,1,0,0,0,0,0,0,1043.3,0,0,16,0
0,0,19.5,0,0,0,0,0,0,0,1,128.6,1,0,7,0
1,0,110.5,1,0,0,0,0,1,0,0,7455.45,0,1,69,0
0,0,24.7,0,0,0,0,1,0,0,0,24.7,0,0,1,0
0,1,77.4,1,0,0,0,0,0,1,0,206.15,0,0,3,0
1,0,96.8,1,1,0,0,0,0,0,0,2030.3,0,0,21,1
1,0,85.4,1,0,0,1,0,0,0,0,5869.4,0,0,69,0
0,0,47.6,1,0,0,1,0,1,1,0,3377.8,0,1,71,0
0,0,19.4,0,0,0,1,1,0,0,0,1346.2,1,1,69,0
1,1,103.85,1,0,0,0,0,1,0,0,4946.05,0,0,48,0
1,0,83.35,1,0,0,1,0,0,0,0,4065.0,0,0,47,1
0,1,49.4,1,0,0,0,0,0,0,0,106.55,0,0,2,1
1,0,108.45,1,0,1,0,0,1,1,0,4964.7,0,0,45,0
1,0,81.0,0,0,0,0,0,0,0,0,4085.75,0,0,51,0
0,1,79.2,1,0,0,1,0,1,1,0,1742.75,0,0,22,1
0,0,86.65,0,0,0,0,0,1,1,0,6224.8,0,1,72,0
1,1,92.95,1,0,0,1,1,0,0,0,3415.25,0,0,37,0
0,1,90.35,0,0,0,1,1,1,1,0,6325.25,0,1,71,0
0,1,48.7,0,0,0,1,1,0,0,0,340.25,0,0,7,1
0,0,25.15,1,0,1,0,0,0,0,0,1683.6,1,1,66,0
0,0,76.4,1,0,0,1,1,1,1,1,3966.3,0,0,51,0
0,0,19.55,0,0,0,1,1,0,0,1,608.5,1,0,30,0
1,1,85.35,0,0,0,0,0,0,0,0,2896.6,0,0,34,0
0,0,24.8,1,0,0,1,1,0,0,0,1514.85,1,1,64,0
1,0,103.15,1,1,0,1,0,0,0,1,6792.45,0,0,65,0
1,0,100.75,0,0,0,0,0,1,1,0,4669.2,0,0,47,0
1,1,95.6,1,0,0,0,0,0,1,0,95.6,0,0,1,1
0,0,59.75,1,0,1,0,0,0,1,0,2934.3,0,0,49,1
1,0,94.1,0,0,1,1,1,1,0,0,6302.8,0,1,67,0
0,0,19.35,0,0,0,0,1,0,0,1,779.2,1,0,39,0
0,0,19.9,0,0,0,0,0,0,0,0,283.75,1,0,14,0
1,0,108.15,1,1,1,0,0,1,1,0,4600.7,0,0,43,1
1,1,101.05,1,1,0,0,0,0,0,0,5594.0,0,0,56,0
0,0,59.1,0,0,1,0,0,1,0,1,772.85,0,0,14,0
1,1,71.35,0,0,0,0,0,0,0,0,71.35,0,0,1,1
0,0,55.85,1,0,0,1,1,0,1,1,857.8,0,0,16,0
1,1,106.05,1,0,0,1,1,0,1,0,7554.05,0,0,70,0
0,0,84.1,1,1,1,1,0,0,1,0,5981.65,0,1,72,0
1,0,75.3,1,0,1,1,1,0,0,0,1702.9,0,0,23,0
0,0,24.7,0,0,0,0,1,0,0,0,467.15,1,0,21,0
0,0,20.15,1,0,0,0,0,0,0,0,20.15,1,0,1,1
1,0,69.75,0,0,0,0,1,0,0,0,69.75,0,0,1,1
1,1,93.2,1,1,0,1,0,0,0,0,2931.0,0,0,32,1
1,1,80.85,0,0,0,1,1,0,0,0,1400.85,0,0,17,1
0,1,33.65,1,0,0,0,0,0,1,0,137.85,0,0,4,1
0,1,55.8,0,0,0,0,0,0,0,1,1941.5,0,0,36,0
0,0,39.7,0,0,1,0,0,1,0,0,1932.75,0,1,50,0
0,0,29.5,1,0,1,1,1,1,0,0,1423.05,0,0,48,0
0,0,20.15,0,0,1,0,1,0,0,0,970.85,1,1,50,0
0,0,79.55,0,0,1,1,0,1,1,0,5810.9,0,1,72,0
0,0,24.8,0,0,1,0,1,0,0,0,223.9,1,0,10,0
0,0,19.65,0,0,0,0,0,0,0,0,391.7,1,0,18,0
1,1,79.95,1,0,0,0,0,0,0,0,79.95,0,0,1,1
0,1,19.3,0,0,0,0,0,0,0,0,19.3,1,0,1,1
1,1,94.05,1,0,0,0,0,0,0,0,811.65,0,0,9,0
1,0,90.75,0,0,0,0,0,0,1,0,174.75,0,0,2,0
1,0,78.85,1,0,1,1,0,1,0,0,3126.85,0,0,40,0
1,0,99.5,0,0,0,1,0,0,0,1,6841.45,0,0,69,0
1,1,99.2,1,0,0,1,0,1,1,1,3754.6,0,0,37,1
1,0,80.55,1,0,1,0,1,0,0,0,1406.65,0,0,18,0
1,1,70.2,1,1,0,1,0,0,0,0,834.7,0,0,11,0
1,0,85.2,1,0,1,1,0,0,0,0,627.4,0,0,8,1
1,1,75.25,0,0,0,0,0,0,0,0,242.0,0,0,3,1
0,0,59.45,0,0,1,1,1,0,1,1,3157.0,0,0,55,0
1,1,93.35,1,0,0,1,0,0,0,0,3092.0,0,0,33,0
0,0,44.95,0,0,0,0,0,0,0,0,2168.9,0,0,46,0
0,0,26.1,0,0,0,0,0,0,0,0,980.35,1,1,34,0
0,1,20.2,0,0,0,0,0,0,0,0,65.95,1,0,3,0
0,0,21.25,0,0,0,1,1,0,0,0,711.9,1,1,30,0
0,1,59.4,0,0,0,0,0,1,1,1,1952.8,0,0,33,0
1,0,95.0,1,0,1,1,1,0,0,1,4368.85,0,0,45,0
0,0,61.9,1,0,0,0,0,1,1,0,2647.1,0,0,40,0
1,1,118.65,1,0,0,0,0,1,1,0,8477.6,0,1,71,0
0,1,54.35,0,0,0,0,0,0,0,0,54.35,0,0,1,1
0,0,64.45,0,0,0,1,1,1,1,0,4528.0,0,1,72,0
1,1,80.15,1,0,0,1,1,0,0,0,1790.65,0,0,22,0
0,0,20.2,1,0,0,1,1,0,0,1,845.6,1,0,46,0
0,0,21.0,0,0,0,1,1,0,0,0,1210.3,1,1,55,0
0,0,20.45,0,0,0,0,0,0,0,0,20.45,1,0,1,0
0,0,75.85,1,0,0,0,0,1,0,1,854.45,0,0,12,0
1,1,80.45,1,0,0,0,0,0,0,0,2429.1,0,0,31,0
0,1,24.95,1,0,0,1,0,0,0,0,100.4,0,0,5,1
0,1,75.5,1,0,0,1,1,0,1,0,5229.45,0,1,67,0
0,0,44.45,0,0,0,0,0,0,0,0,44.45,0,0,1,0
0,1,42.35,1,0,0,1,0,0,1,1,1716.45,0,0,40,1
0,0,74.55,1,0,1,1,1,0,1,0,3023.55,0,0,41,0
1,1,75.3,1,0,0,0,0,0,0,0,75.3,0,0,1,1
1,1,94.8,1,0,0,0,0,0,1,1,4837.6,0,0,51,1
0,0,48.15,0,0,1,1,1,1,1,0,2032.3,0,1,42,0
